County,Month,Year,M-Y,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,,,,,
Ventura,8,2019,Aug-19,42,U,U,80,81,57,59,82,15,27,12,,,,,
Ventura,9,2019,Sep-19,42,U,U,77,87,95,44,78,12,35,14,,,,,
Ventura,10,2019,Oct-19,30,U,U,85,86,85,40,77,15,46,15,,,,,
Ventura,11,2019,Nov-19,44,U,U,76,80,95,44,66,5,50,12,,,,,
Ventura,12,2019,Dec-19,31,U,U,76,78,90,54,66,15,40,2,,,,,
Ventura,1,2020,Jan-20,34,U,U,95,105,122,44,75,19,40,7,,,,,
Ventura,2,2020,Feb-20,32,U,U,84,88,99,75,83,20,41,8,,,,,
Ventura,3,2020,Mar-20,40,U,U,58,59,86,56,64,11,42,3,,,,,
Yolo,10,2011,Oct-11,19,0,0,0,0,0,0,30,8,23,11,,,,,
Yolo,11,2011,Nov-11,15,0,0,1,0,0,0,30,24,25,12,,,,,
Yolo,12,2011,Dec-11,18,0,0,1,5,1,4,31,30,27,13,,,,,
Yolo,1,2012,Jan-12,17,0,0,0,6,6,6,34,29,14,8,,,,,
Yolo,2,2012,Feb-12,13,3,0,0,9,3,9,28,25,15,17,,,,,
Yolo,3,2012,Mar-12,21,5,0,1,5,9,10,34,23,23,10,,,,,
Yolo,4,2012,Apr-12,14,3,0,0,6,5,7,36,26,24,12,,,,,
Yolo,5,2012,May-12,16,5,0,0,6,6,6,33,34,23,16,,,,,
Yolo,6,2012,Jun-12,7,1,0,0,11,5,10,21,24,15,6,,,,,
Yolo,7,2012,Jul-12,15,0,2,1,5,8,16,23,24,12,4,,,,,
Yolo,8,2012,Aug-12,14,1,0,1,8,5,6,22,18,21,3,,,,,
Yolo,9,2012,Sep-12,8,0,0,2,9,4,5,21,17,15,4,,,,,
Yolo,10,2012,Oct-12,10,3,0,0,8,10,7,17,32,14,4,,,,,
Yolo,11,2012,Nov-12,11,4,0,6,10,9,7,21,9,16,5,,,,,
Yolo,12,2012,Dec-12,16,0,0,2,13,8,16,21,19,11,3,,,,,
Yolo,1,2013,Jan-13,23,5,0,4,13,7,11,25,13,25,8,,,,,
Yolo,2,2013,Feb-13,12,4,2,1,11,9,11,20,25,16,3,,,,,
Yolo,3,2013,Mar-13,24,4,0,3,13,10,16,21,13,7,2,,,,,
Yolo,4,2013,Apr-13,13,4,0,1,11,14,13,12,9,7,2,,,,,
Yolo,5,2013,May-13,29,7,0,1,9,8,13,17,12,11,3,,,,,
Yolo,6,2013,Jun-13,13,18,0,1,9,9,6,19,13,15,6,,,,,
Yolo,7,2013,Jul-13,26,22,4,1,10,8,16,30,15,12,3,,,,,
Yolo,8,2013,Aug-13,14,17,7,2,8,9,14,19,5,16,4,,,,,
Yolo,9,2013,Sep-13,17,22,10,1,9,12,17,19,2,13,5,,,,,
Yolo,10,2013,Oct-13,19,8,5,0,9,11,9,20,4,19,3,,,,,
Yolo,11,2013,Nov-13,21,12,9,4,11,6,13,20,5,16,1,,,,,
Yolo,12,2013,Dec-13,25,9,9,0,7,9,9,14,9,15,7,,,,,
Yolo,1,2014,Jan-14,11,11,6,1,7,13,3,22,9,13,2,,,,,
Yolo,2,2014,Feb-14,23,10,1,1,7,9,7,11,5,9,2,,,,,
Yolo,3,2014,Mar-14,14,16,5,0,7,6,7,13,7,16,4,,,,,
Yolo,4,2014,Apr-14,26,14,7,1,13,8,11,22,5,15,5,,,,,
Yolo,5,2014,May-14,26,11,4,3,9,14,12,17,10,8,2,,,,,
Yolo,6,2014,Jun-14,25,13,3,2,7,13,8,15,8,12,7,,,,,
Yolo,7,2014,Jul-14,23,12,3,1,13,18,22,19,3,13,2,,,,,
Yolo,8,2014,Aug-14,23,23,5,1,4,9,10,16,1,6,2,,,,,
Yolo,9,2014,Sep-14,20,11,11,0,13,12,15,18,6,7,3,,,,,
Yolo,10,2014,Oct-14,13,14,5,1,9,13,15,11,2,11,2,,,,,
Yolo,11,2014,Nov-14,15,4,8,2,6,12,10,12,2,10,9,,,,,
Yolo,12,2014,Dec-14,13,16,3,2,5,8,8,17,3,13,5,,,,,
Yolo,1,2015,Jan-15,12,9,3,3,11,18,12,15,1,7,2,,,,,
Yolo,2,2015,Feb-15,9,3,3,6,9,8,16,16,3,15,1,,,,,
Yolo,3,2015,Mar-15,12,6,4,9,12,12,16,15,2,18,2,,,,,
Yolo,4,2015,Apr-15,11,11,1,3,7,18,9,20,1,20,8,,,,,
Yolo,5,2015,May-15,20,9,3,6,11,14,16,25,2,16,6,,,,,
Yolo,6,2015,Jun-15,10,10,6,6,10,10,16,13,4,17,1,,,,,
Yolo,7,2015,Jul-15,20,10,6,5,5,16,14,20,2,14,6,,,,,
Yolo,8,2015,Aug-15,2,3,2,4,13,14,10,13,2,22,3,,,,,
Yolo,9,2015,Sep-15,15,8,0,4,10,12,7,16,7,15,3,,,,,
Yolo,10,2015,Oct-15,20,4,6,3,9,8,12,10,0,23,3,,,,,
Yolo,11,2015,Nov-15,11,7,1,3,10,9,9,11,5,17,7,,,,,
Yolo,12,2015,Dec-15,16,4,2,3,8,8,10,15,5,10,0,,,,,
Yolo,1,2016,Jan-16,13,6,0,4,11,9,14,15,4,13,2,,,,,
Yolo,2,2016,Feb-16,8,9,1,5,9,9,11,19,2,11,3,,,,,
Yolo,3,2016,Mar-16,11,9,3,5,9,10,11,16,9,15,2,,,,,
Yolo,4,2016,Apr-16,17,3,4,8,6,9,9,11,6,7,4,,,,,
Yolo,5,2016,May-16,12,5,1,2,15,13,13,6,6,14,3,,,,,
Yolo,6,2016,Jun-16,11,9,3,6,13,7,14,16,2,11,5,,,,,
Yolo,7,2016,Jul-16,13,8,1,0,8,10,10,22,7,12,5,,,,,
Yolo,8,2016,Aug-16,9,4,1,1,9,13,18,26,13,17,5,,,,,
Yolo,9,2016,Sep-16,12,4,3,1,7,14,15,12,8,15,3,,,,,
Yolo,10,2016,Oct-16,13,4,0,0,5,6,5,5,0,12,5,,,,,
Yolo,11,2016,Nov-16,14,6,0,3,6,9,7,14,3,13,2,,,,,
Yolo,12,2016,Dec-16,14,2,4,0,4,5,4,9,7,11,3,,,,,
Yolo,1,2017,Jan-17,7,6,1,2,7,14,6,7,1,6,1,,,,,
Yolo,2,2017,Feb-17,10,6,0,0,11,17,13,9,5,9,4,,,,,
Yolo,3,2017,Mar-17,7,7,5,4,10,10,13,12,5,12,2,,,,,
Yolo,4,2017,Apr-17,12,4,2,4,10,10,5,17,1,7,0,,,,,
Yolo,5,2017,May-17,12,5,1,3,7,6,8,18,6,9,3,,,,,
Yolo,6,2017,Jun-17,11,11,2,3,19,13,7,14,2,7,7,,,,,
Yolo,7,2017,Jul-17,16,9,4,4,6,3,8,13,4,18,4,,,,,
Yolo,8,2017,Aug-17,15,4,1,3,17,11,12,19,2,11,8,,,,,
Yolo,9,2017,Sep-17,8,5,5,3,10,10,12,22,7,9,3,,,,,
Yolo,10,2017,Oct-17,6,2,2,2,11,14,10,17,5,10,1,,,,,
Yolo,11,2017,Nov-17,14,4,0,6,8,7,11,21,4,10,5,,,,,
Yolo,12,2017,Dec-17,4,7,2,5,8,5,8,14,2,11,3,,,,,
Yolo,1,2018,Jan-18,4,3,2,3,12,8,12,7,3,15,2,,,,,
Yolo,2,2018,Feb-18,14,2,3,3,12,9,10,10,3,9,3,,,,,
Yolo,3,2018,Mar-18,12,2,3,0,9,11,10,17,2,11,2,,,,,
Yolo,4,2018,Apr-18,14,8,2,4,16,8,14,8,1,11,4,,,,,
Yolo,5,2018,May-18,11,7,0,3,4,12,11,14,3,8,3,,,,,
Yolo,6,2018,Jun-18,6,5,1,0,11,6,13,16,3,15,2,,,,,
Yolo,7,2018,Jul-18,8,2,0,1,10,13,11,18,1,16,5,,,,,
Yolo,8,2018,Aug-18,7,4,1,3,7,8,6,17,2,16,7,,,,,
Yolo,9,2018,Sep-18,8,3,1,5,13,6,9,23,6,16,3,,,,,
Yolo,10,2018,Oct-18,7,3,1,6,5,13,9,13,6,14,6,,,,,
Yolo,11,2018,Nov-18,10,3,2,3,10,9,5,11,4,19,6,,,,,
Yolo,12,2018,Dec-18,7,4,2,1,9,10,10,11,10,24,5,,,,,
Yolo,1,2019,Jan-19,8,3,0,4,7,18,12,18,9,12,9,,,,,
Yolo,2,2019,Feb-19,3,3,2,5,6,9,8,14,1,10,4,,,,,
Yolo,3,2019,Mar-19,7,1,2,2,9,9,7,17,9,6,6,,,,,
Yolo,4,2019,Apr-19,10,0,0,5,8,8,5,13,5,14,6,,,,,
Yolo,5,2019,May-19,12,7,1,2,8,9,7,18,15,9,6,,,,,
Yolo,6,2019,Jun-19,5,5,0,4,11,12,8,9,8,12,5,,,,,
Yolo,7,2019,Jul-19,11,1,2,3,6,13,7,6,5,14,9,,,,,
Yolo,8,2019,Aug-19,4,1,2,5,6,10,9,13,5,7,3,,,,,
Yolo,9,2019,Sep-19,6,3,1,5,5,10,15,16,9,16,10,,,,,
Yolo,10,2019,Oct-19,12,7,1,1,12,11,13,12,0,14,4,,,,,
Yolo,11,2019,Nov-19,13,2,1,1,6,6,5,17,6,16,3,,,,,
Yolo,12,2019,Dec-19,9,2,0,2,7,10,8,16,6,10,8,,,,,
Yolo,1,2020,Jan-20,16,4,1,2,9,10,14,11,8,8,4,,,,,
Yolo,2,2020,Feb-20,8,4,0,0,7,5,10,10,2,13,11,,,,,
Yolo,3,2020,Mar-20,3,2,1,0,3,7,7,8,7,9,4,,,,,
Yuba,10,2011,Oct-11,6,0,0,0,0,0,0,31,U,6,U,,,,,
Yuba,11,2011,Nov-11,1,3,0,1,0,0,0,31,16,12,U,,,,,
Yuba,12,2011,Dec-11,6,1,1,5,0,1,0,35,10,6,U,,,,,
Yuba,1,2012,Jan-12,10,2,1,5,1,1,1,34,15,12,U,,,,,
Yuba,2,2012,Feb-12,8,8,3,9,0,1,1,35,18,4,U,,,,,
Yuba,3,2012,Mar-12,5,5,3,10,1,0,2,35,19,7,U,,,,,
Yuba,4,2012,Apr-12,11,4,0,10,1,1,3,35,14,3,U,,,,,
Yuba,5,2012,May-12,3,3,0,12,1,2,2,25,24,9,U,,,,,
Yuba,6,2012,Jun-12,3,4,2,20,1,3,2,26,23,7,U,,,,,
Yuba,7,2012,Jul-12,2,2,2,16,0,1,2,23,30,7,U,,,,,
Yuba,8,2012,Aug-12,6,2,2,20,2,9,3,33,15,8,U,,,,,
Yuba,9,2012,Sep-12,10,2,1,12,1,5,0,24,16,10,U,,,,,
Yuba,10,2012,Oct-12,7,2,0,14,0,3,0,30,28,10,U,,,,,
Yuba,11,2012,Nov-12,3,2,3,10,0,1,0,28,26,5,U,,,,,
Yuba,12,2012,Dec-12,4,3,2,3,2,3,0,24,22,6,U,,,,,
Yuba,1,2013,Jan-13,8,1,1,11,1,6,4,35,29,3,U,,,,,
Yuba,2,2013,Feb-13,4,4,1,19,2,6,3,30,23,9,U,,,,,
Yuba,3,2013,Mar-13,8,2,1,25,2,8,2,29,28,3,U,,,,,
Yuba,4,2013,Apr-13,16,0,2,20,1,2,2,22,28,6,U,,,,,
Yuba,5,2013,May-13,13,4,0,8,2,3,2,31,15,7,U,,,,,
Yuba,6,2013,Jun-13,5,3,1,10,0,3,3,17,25,5,U,,,,,
Yuba,7,2013,Jul-13,4,0,2,22,2,6,3,21,17,3,U,,,,,
Yuba,8,2013,Aug-13,8,4,1,21,1,9,3,34,19,5,U,,,,,
Yuba,9,2013,Sep-13,7,3,3,20,2,3,4,16,5,6,U,,,,,
Yuba,10,2013,Oct-13,10,0,2,11,4,5,3,16,6,3,U,,,,,
Yuba,11,2013,Nov-13,8,0,0,7,6,8,7,16,12,5,U,,,,,
Yuba,12,2013,Dec-13,6,2,0,8,2,1,9,21,10,5,U,,,,,
Yuba,1,2014,Jan-14,3,1,1,8,7,1,9,29,7,5,U,,,,,
Yuba,2,2014,Feb-14,5,0,2,11,2,6,14,22,11,7,U,,,,,
Yuba,3,2014,Mar-14,5,1,0,9,3,5,8,15,10,4,U,,,,,
Yuba,4,2014,Apr-14,6,1,1,15,5,8,6,23,16,3,U,,,,,
Yuba,5,2014,May-14,4,4,0,17,8,7,8,22,3,7,U,,,,,
Yuba,6,2014,Jun-14,5,0,0,16,4,7,11,20,8,11,U,,,,,
Yuba,7,2014,Jul-14,5,1,0,13,4,2,14,26,6,5,U,,,,,
Yuba,8,2014,Aug-14,2,1,2,12,6,3,9,20,11,8,U,,,,,
Yuba,9,2014,Sep-14,13,3,1,11,10,0,3,19,16,3,U,,,,,
Yuba,10,2014,Oct-14,14,4,0,11,5,3,13,21,6,5,U,,,,,
Yuba,11,2014,Nov-14,6,1,1,6,5,1,16,24,6,6,U,,,,,
Yuba,12,2014,Dec-14,2,3,0,7,6,1,11,18,13,4,U,,,,,
Yuba,1,2015,Jan-15,3,1,0,11,6,0,4,21,5,1,U,,,,,
Yuba,2,2015,Feb-15,6,6,3,9,7,0,7,18,11,4,U,,,,,
Yuba,3,2015,Mar-15,8,5,1,10,9,5,5,28,5,6,U,,,,,
Yuba,4,2015,Apr-15,6,2,1,3,6,0,5,17,11,5,U,,,,,
Yuba,5,2015,May-15,10,2,1,12,4,1,8,26,16,2,U,,,,,
Yuba,6,2015,Jun-15,9,5,1,8,1,1,1,22,5,2,U,,,,,
Yuba,7,2015,Jul-15,7,4,1,10,3,3,2,34,9,4,U,,,,,
Yuba,8,2015,Aug-15,4,2,4,14,10,8,8,17,7,5,U,,,,,
Yuba,9,2015,Sep-15,3,5,3,10,3,4,4,38,7,3,U,,,,,
Yuba,10,2015,Oct-15,5,1,0,8,7,1,5,30,8,1,U,,,,,
Yuba,11,2015,Nov-15,7,1,0,4,8,0,7,25,11,2,U,,,,,
Yuba,12,2015,Dec-15,5,1,0,7,3,1,2,31,15,4,U,,,,,
Yuba,1,2016,Jan-16,4,1,0,12,7,2,3,31,4,6,U,,,,,
Yuba,2,2016,Feb-16,8,1,0,4,10,2,10,27,11,2,U,,,,,
Yuba,3,2016,Mar-16,6,2,1,13,5,2,6,23,12,2,U,,,,,
Yuba,4,2016,Apr-16,4,1,1,7,6,5,3,25,9,3,U,,,,,
Yuba,5,2016,May-16,3,1,1,8,8,5,5,20,8,8,U,,,,,
Yuba,6,2016,Jun-16,2,1,0,7,5,4,5,25,8,5,U,,,,,
Yuba,7,2016,Jul-16,4,4,1,7,9,8,2,24,19,4,U,,,,,
Yuba,8,2016,Aug-16,6,2,1,8,4,3,6,22,9,5,U,,,,,
Yuba,9,2016,Sep-16,4,3,0,9,8,2,7,19,14,8,U,,,,,
Yuba,10,2016,Oct-16,5,1,3,7,5,2,7,21,8,6,U,,,,,
Yuba,11,2016,Nov-16,2,2,1,4,7,2,10,23,11,2,U,,,,,
Yuba,12,2016,Dec-16,0,2,1,4,8,1,4,20,2,8,U,,,,,
Yuba,1,2017,Jan-17,9,1,1,5,3,1,3,21,2,1,U,,,,,
Yuba,2,2017,Feb-17,4,2,0,1,3,0,6,18,5,4,U,,,,,
Yuba,3,2017,Mar-17,6,5,3,5,7,1,6,27,4,2,U,,,,,
Yuba,4,2017,Apr-17,6,4,2,8,4,0,3,20,6,2,U,,,,,
Yuba,5,2017,May-17,3,1,1,5,3,1,8,16,4,3,U,,,,,
Yuba,6,2017,Jun-17,5,4,1,5,4,3,3,19,7,3,U,,,,,
Yuba,7,2017,Jul-17,2,1,1,10,5,3,4,10,U,6,U,,,,,
Yuba,8,2017,Aug-17,7,1,0,6,5,1,5,17,U,5,U,,,,,
Yuba,9,2017,Sep-17,3,0,0,1,4,1,10,7,5,5,U,,,,,
Yuba,10,2017,Oct-17,3,0,0,1,4,1,10,7,5,5,U,,,,,
Yuba,11,2017,Nov-17,4,2,0,3,6,0,0,11,7,4,U,,,,,
Yuba,12,2017,Dec-17,6,4,0,3,6,1,7,23,5,6,U,,,,,
Yuba,1,2018,Jan-18,6,1,1,5,7,0,8,7,8,3,U,,,,,
Yuba,2,2018,Feb-18,4,3,2,4,4,0,5,25,7,4,U,,,,,
Yuba,3,2018,Mar-18,6,1,0,12,7,1,2,16,9,5,U,,,,,
Yuba,4,2018,Apr-18,3,1,0,7,4,0,6,19,7,4,U,,,,,
Yuba,5,2018,May-18,4,1,0,3,10,2,10,24,11,6,U,,,,,
Yuba,6,2018,Jun-18,1,0,1,8,5,2,3,22,7,4,U,,,,,
Yuba,7,2018,Jul-18,5,1,0,7,15,2,10,19,8,6,U,,,,,
Yuba,8,2018,Aug-18,2,2,1,3,11,2,4,22,8,8,U,,,,,
Yuba,9,2018,Sep-18,4,0,1,9,8,1,10,19,2,1,U,,,,,
Yuba,10,2018,Oct-18,4,0,0,8,10,1,11,28,7,2,U,,,,,
Yuba,11,2018,Nov-18,2,2,2,6,5,2,7,13,7,2,U,,,,,
Yuba,12,2018,Dec-18,3,1,0,3,9,1,7,25,1,3,U,,,,,
Yuba,1,2019,Jan-19,4,1,0,6,6,2,6,22,8,5,U,,,,,
Yuba,2,2019,Feb-19,4,0,0,5,12,0,6,20,4,3,U,,,,,
Yuba,3,2019,Mar-19,1,0,1,10,11,2,11,23,3,4,U,,,,,
